Centro Nacional de Control de Energia
Pronosticos de Generacion Intermitente
Reporte diario
Fecha: 22/jun/2019
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 22/jun/2019 08:00:08 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Mercado: MDA
Sistema, Tipo de Tecnologia, Hora, Pronostico de Generacion (MWh)
BCA,EOLICA,1,             1.6750,
BCA,EOLICA,2,             0.9050,
BCA,EOLICA,3,             0.3950,
BCA,EOLICA,4,             0.3950,
BCA,EOLICA,5,             0.0000,
BCA,EOLICA,6,             0.0000,
BCA,EOLICA,7,             0.0000,
BCA,EOLICA,8,             0.3950,
BCA,EOLICA,9,             0.3950,
BCA,EOLICA,10,             0.3950,
BCA,EOLICA,11,             0.3950,
BCA,EOLICA,12,             0.3950,
BCA,EOLICA,13,             0.3950,
BCA,EOLICA,14,             0.3950,
BCA,EOLICA,15,             0.3950,
BCA,EOLICA,16,             0.3950,
BCA,EOLICA,17,             0.3950,
BCA,EOLICA,18,             1.6750,
BCA,EOLICA,19,             1.6750,
BCA,EOLICA,20,             1.6750,
BCA,EOLICA,21,             0.3950,
BCA,EOLICA,22,             0.3950,
BCA,EOLICA,23,             0.3950,
BCA,EOLICA,24,             0.0000,
BCA,FOTOVOLTAICA,1,             0.0000,
BCA,FOTOVOLTAICA,2,             0.0000,
BCA,FOTOVOLTAICA,3,             0.0000,
BCA,FOTOVOLTAICA,4,             0.0000,
BCA,FOTOVOLTAICA,5,             0.0000,
BCA,FOTOVOLTAICA,6,             1.2800,
BCA,FOTOVOLTAICA,7,            16.3000,
BCA,FOTOVOLTAICA,8,            36.3200,
BCA,FOTOVOLTAICA,9,            41.7800,
BCA,FOTOVOLTAICA,10,            41.9700,
BCA,FOTOVOLTAICA,11,            42.0000,
BCA,FOTOVOLTAICA,12,            41.9800,
BCA,FOTOVOLTAICA,13,            41.9600,
BCA,FOTOVOLTAICA,14,            41.9800,
BCA,FOTOVOLTAICA,15,            41.9700,
BCA,FOTOVOLTAICA,16,            41.9100,
BCA,FOTOVOLTAICA,17,            41.7100,
BCA,FOTOVOLTAICA,18,            41.2200,
BCA,FOTOVOLTAICA,19,            26.0800,
BCA,FOTOVOLTAICA,20,             4.1100,
BCA,FOTOVOLTAICA,21,             0.0000,
BCA,FOTOVOLTAICA,22,             0.0000,
BCA,FOTOVOLTAICA,23,             0.0000,
BCA,FOTOVOLTAICA,24,             0.0000,
BCS,FOTOVOLTAICA,1,             0.0000,
